Id,SalePrice
2738,150265.2638986428
2739,157897.88975505007
2740,147843.6477750485
2741,145281.13845917155
2742,156206.35536032595
2743,150243.82785311094
2744,146213.7146941911
2745,142030.8600314927
2746,138959.04028902017
2747,166995.95321996638
2748,123797.65818505049
2749,129220.98314754944
2750,136362.79268742644
2751,119028.11945382884
2752,229391.95512820513
2753,138420.6348271404
2754,188231.1975591152
2755,133352.47399729243
2756,86284.58426361144
2757,76919.79166666666
2758,81443.9630952381
2759,161016.6491512873
2760,154987.95600328947
2761,143774.94993498907
2762,146703.94901378723
2763,175451.68715505203
2764,187768.94059881562
2765,253129.38596491228
2766,144602.9108840812
2767,89267.09325396825
2768,143215.53090992098
2769,136362.79268742644
2770,145777.40712879
2771,117576.99238495855
2772,106538.62595883588
2773,147083.1868131868
2774,145336.83373548056
2775,151630.08246527778
2776,150569.51708447802
2777,151228.88163919415
2778,100579.503508316
2779,154116.96691919194
2780,119346.8802979326
2781,117592.35468448358
2782,105095.07981388317
2783,92791.03268086081
2784,130547.40144238675
2785,146582.56366185896
2786,68508.92857142858
2787,117291.88934212002
2788,77562.59067386785
2789,191491.649804198
2790,96574.94948717947
2791,130547.40144238675
2792,87517.80952380953
2793,170813.56752873564
2794,131554.5988608801
2795,122258.48330128206
2796,117592.35468448358
2797,187635.56358782333
2798,141595.72241300365
2799,111512.145
2800,92261.11641417547
2801,115636.35358307998
2802,133428.29124783425
2803,172412.63319115096
2804,151618.55571302268
2805,107751.38392857142
2806,117592.35468448358
2807,147665.8013392857
2808,141735.1721572113
2809,124192.38036879427
2810,138577.9053081994
2811,158095.21150698818
2812,148941.53996024083
2813,161350.36993927127
2814,155676.02783400813
2815,123021.98282913768
2816,214633.2808924485
2817,140871.05854437486
2818,119306.74578103435
2819,171149.60992186982
2820,130214.16756854257
2821,117411.98729395603
2822,160084.1527331003
2823,308325.0
2824,163526.29377448183
2825,159228.0664952122
2826,134540.67852926318
2827,145359.2200886209
2828,265063.8020833333
2829,215248.8424953395
2830,239755.0230078899
2831,192954.59002668117
2832,231328.2882380619
2833,277780.09838239854
2834,210772.41678058085
2835,226960.90873077483
2836,186391.22592291245
2837,151863.50405914965
2838,152801.39689217033
2839,175209.65091639248
2840,181827.59453983518
2841,196244.97227932405
2842,210772.41678058085
2843,149210.07837301586
2844,150118.53417792794
2845,128982.61116708987
2846,202419.8866311759
2847,183022.0564278665
2848,192995.4320909411
2849,214136.79321388225
2850,259171.33797477325
2851,237509.29521589522
2852,217425.99273071147
2853,228345.3373155914
2854,142225.58111577964
2855,194578.1171308347
2856,201148.7621852539
2857,186391.22592291245
2858,194545.7265058347
2859,137165.93260645604
2860,111947.14724958947
2861,139839.7379911488
2862,191031.74874037277
2863,120364.79166666666
2864,298276.08808933
2865,146895.85416666666
2866,184494.77629604292
2867,93179.44379043738
2868,133943.97483879328
2869,142418.3841479701
2870,157581.06247713335
2871,123222.74007936507
2872,64257.14285714286
2873,117387.40448273755
2874,129610.20324097504
2875,122691.53434212004
2876,148883.07404074684
2877,142832.5125073681
2878,153770.44543497762
2879,131317.2990863062
2880,121522.57373989218
2881,143813.2004886335
2882,142272.7887717637
2883,193158.0428921648
2884,176368.70125482627
2885,174795.52847358788
2886,158047.4826388889
2887,113431.80927579364
2888,127419.36090205435
2889,82969.41827731092
2890,86962.06739130436
2891,165490.2050704551
2892,71024.55357142858
2893,116503.03605769231
2894,64271.42857142857
2895,277167.56569342397
2896,279650.43176834134
2897,171305.23365170232
2898,152239.8703410689
2899,230441.17958663346
2900,152564.90999314532
2901,178987.9393534567
2902,187308.74796086794
2903,361619.2667410714
2904,356343.1683035714
2905,113842.70833333333
2906,187977.37362938595
2907,128260.88025717535
2908,121167.60610454965
2909,179956.56644224745
2910,84999.17000891265
2911,93762.4797077922
2912,147989.52471139972
2913,97378.80853662103
2914,91455.70887445887
2915,91455.70887445887
2916,98691.30853662103
2917,153301.11848072562
2918,111912.12239583331
2919,192089.74919343425
